Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
HND,Honduras,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.491587728
HND,Honduras,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
HND,Honduras,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
HND,Honduras,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
HND,Honduras,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.362802694
HND,Honduras,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842813277
HND,Honduras,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
HND,Honduras,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.524743647
HND,Honduras,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.415523782
HND,Honduras,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.349482901
HND,Honduras,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
HND,Honduras,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
HND,Honduras,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
HND,Honduras,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.25
HND,Honduras,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.3
HND,Honduras,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HND,Honduras,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.515796279
HND,Honduras,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842527583
HND,Honduras,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
HND,Honduras,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
HND,Honduras,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
HND,Honduras,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.597375974
HND,Honduras,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.440241145
HND,Honduras,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
HND,Honduras,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.541093631
HND,Honduras,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.498386849
HND,Honduras,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
HND,Honduras,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
HND,Honduras,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.516016579
HND,Honduras,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
HND,Honduras,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
HND,Honduras,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.451225259
HND,Honduras,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.538204394
HND,Honduras,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.497946768
HND,Honduras,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.105263158
HND,Honduras,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.052631579
HND,Honduras,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
HND,Honduras,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.810305452
HND,Honduras,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
HND,Honduras,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.502441949
HND,Honduras,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
HND,Honduras,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.35739968
HND,Honduras,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
HND,Honduras,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.45226801
HND,Honduras,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.61220106
HND,Honduras,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
HRV,Croatia,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.511826849
HRV,Croatia,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65321821
HRV,Croatia,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.656438632
HRV,Croatia,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.679313929
HRV,Croatia,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HRV,Croatia,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.797171544
HRV,Croatia,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
HRV,Croatia,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.602447719
HRV,Croatia,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.687813547
HRV,Croatia,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.615323941
HRV,Croatia,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.845641407
HRV,Croatia,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
HRV,Croatia,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
HRV,Croatia,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
HRV,Croatia,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
HRV,Croatia,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.649442756
HRV,Croatia,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.49254205
HRV,Croatia,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.614408031
HRV,Croatia,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.798086829
HRV,Croatia,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.721018571
HRV,Croatia,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
HRV,Croatia,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.371318822
HRV,Croatia,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.371318822
HRV,Croatia,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
HRV,Croatia,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.630157558
HRV,Croatia,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.876211664
HRV,Croatia,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.773990912
HRV,Croatia,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684329564
HRV,Croatia,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.831700541
HRV,Croatia,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.823529412
HRV,Croatia,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.85
HRV,Croatia,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.555
HRV,Croatia,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.704798762
HRV,Croatia,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.742938702
HRV,Croatia,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.552519465
HRV,Croatia,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
HRV,Croatia,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HRV,Croatia,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65
HRV,Croatia,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
HRV,Croatia,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HRV,Croatia,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HRV,Croatia,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.647699436
HRV,Croatia,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
HRV,Croatia,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
HRV,Croatia,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
HRV,Croatia,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HRV,Croatia,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.550930997
HRV,Croatia,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.711164925
HRV,Croatia,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.636078841
HRV,Croatia,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.625533125
HRV,Croatia,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.908371188
HRV,Croatia,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.87915937
HRV,Croatia,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.607351436
HRV,Croatia,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.877568134
HRV,Croatia,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.914570136
HRV,Croatia,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HRV,Croatia,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.812559326
HRV,Croatia,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65225055
HRV,Croatia,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.640826342
HRV,Croatia,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.518450445
HRV,Croatia,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HRV,Croatia,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HRV,Croatia,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.548631718
HRV,Croatia,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.94390018
HRV,Croatia,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HRV,Croatia,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
